,ID,CountryName,Year,S_NominalGDPbilLC,S_NominalGDPbilUS,S_GDPpercapitaUS,S_RealGDPgrowth,S_Realinvestmentgrowth,S_InvestmentGDP,S_SavingsGDP,S_ExportsGDP,S_Unemploymentrateofworkfo,S_CPIgrowth,S_GDPdeflatorgrowth,S_ExchangerateyearendLC,S_Banksclaimsonresidentnon,S_BConRnonGDP,S_Foreigncurrencyshareofclai,S_Foreigncurrencyshareofresi,S_Realeffectiveexchangerateg,S_CARsGDP,S_Realexportsgrowth,S_CurrentaccountbalanceGDP,S_CurrentaccountbalanceCARs,S_UsablereservesCAPsmonths,S_GrossextfinneedsCARu,S_NetFDIGDP,S_TradebalanceGDP,S_NetportfolioequityinflowGD,S_GGbalanceGDP,S_ChangeinNetGGdebtGDP,S_PrimaryGGbalanceGDP,S_GGRevenuesGDP,S_GGExpendituresGDP,S_GGinterestexpenditurerevenu,S_GrossGGdebtGDP,S_DebtRevenues,S_NetGGdebtGDP,S_LiquidassetsGDP,S_NarrownetextdebtCARs,S_NarrownetextdebtCAPs,S_NetextliabilitiesCARs,S_Shorttermexternaldebtbyre,S_UsablereservesUSmil,Score_InstitutionalandGovernan,Score_EconomicStructureandGro,Score_ExternalLiquidityandInt,Score_FiscalFlexibilityandPer,Score_GovernmentDebtBurden,Score_MonetaryFlexibility,rating,scale20,scale58,outlook,outlok,watch,scale58all,change58,change20,GI_VoiceandAccountabilityEst,GI_PoliticalStabilityandAbsen,GI_GovernmentEffectivenessEst,GI_RegulatoryQualityEstimate,GI_RuleofLawEstimate,GI_ControlofCorruptionEstima,GI_AvgWBgovernanceIndicator,NominalGDPbilLC,NominalGDPbilUS,GDPpercapitaUS,RealGDPgrowth,percapitagrowth,InvestmentGDP,SavingsGDP,ExportsGDP,Unemploymentrateofworkforce,CPIgrowth,GDPdeflatorgrowth,ExchangerateyearendLC,Banksclaimsonresidentnongovt,BConRnonGDP,Realeffectiveexchangerategrowth,CARsGDP,Realexportsgrowth,CurrentaccountbalanceCARs,NetFDIGDP,NetportfolioequityinflowGDP,GGbalanceGDP,ChangeinNetGGdebtGDP,GGRevenuesGDP,GGExpendituresGDP,GGinterestexpenditurerevenues,GrossGGdebtGDP,DebtRevenues,NetGGdebtGDP,NetextliabilitiesCARs,C_GDPpercapitaUS,C_GDPpercapitagrowthp,C_Dummyforconcentratedeconomyy,C_Dummyreservecurrency,C_DummyActivelyTradedCurrency,C_NetGGDebt,C_ChangeinGGDebtinGDP,C_Interestpaymentsperrevenue,C_ExchangeRateRegime,C_ExternaldebtstockstotalDOD,C_CurrentaccountbalanceplusST,C_Inflationtrackrecord,GDPcap_CC_RCP85_SSP5,GDPcap_NOCC_RCP85_SSP5,developmentlevel,Defaulthistory,Population,GDP_CC,GDP_CC_Growth1,GDP_CC_Growth3,GDP_CC_Growth5,GDP_Growth5,yhat_originalgdp,S2_GDPpercapita,S2_RealGDPgrowth,yhat,yhat_CC1,diff1,notchdiff1,yhat_CC5,diff5,notchdiff5,CountryID,_ICountryID_2,_ICountryID_3,_ICountryID_4,_ICountryID_5,_ICountryID_6,_ICountryID_7,_ICountryID_8,_ICountryID_9,_ICountryID_10,_ICountryID_11,_ICountryID_12,_ICountryID_13,_ICountryID_14,_ICountryID_15,_ICountryID_16,_ICountryID_17,_ICountryID_18,_ICountryID_19,_ICountryID_20,_ICountryID_21,_ICountryID_22,_ICountryID_23,_ICountryID_24,_ICountryID_25,_ICountryID_26,_ICountryID_27,_ICountryID_28,_ICountryID_29,_ICountryID_30,_ICountryID_31,_ICountryID_32,_ICountryID_33,_ICountryID_34,_ICountryID_35,_ICountryID_36,_ICountryID_37,_ICountryID_38,_ICountryID_39,_ICountryID_40,_ICountryID_41,_ICountryID_42,_ICountryID_43,_ICountryID_44,_ICountryID_45,_ICountryID_46,_ICountryID_47,_ICountryID_48,_ICountryID_49,_ICountryID_50,_ICountryID_51,_ICountryID_52,_ICountryID_53,_ICountryID_54,_ICountryID_55,_ICountryID_56,_ICountryID_57,_ICountryID_58,_ICountryID_59,_ICountryID_60,_ICountryID_61,_ICountryID_62,_ICountryID_63,_ICountryID_64,_ICountryID_65,_ICountryID_66,_ICountryID_67,_ICountryID_68,_ICountryID_69,_ICountryID_70,_ICountryID_71,_ICountryID_72,_ICountryID_73,_ICountryID_74,_ICountryID_75,_ICountryID_76,_ICountryID_77,_ICountryID_78,_ICountryID_79,_ICountryID_80,_ICountryID_81,_ICountryID_82,_ICountryID_83,_ICountryID_84,_ICountryID_85,_ICountryID_86,_ICountryID_87,_ICountryID_88,_ICountryID_89,_ICountryID_90,_ICountryID_91,_ICountryID_92,_ICountryID_93,_ICountryID_94,_ICountryID_95,_ICountryID_96,_ICountryID_97,_ICountryID_98,_ICountryID_99,_ICountryID_100,_ICountryID_101,_ICountryID_102,_ICountryID_103,_ICountryID_104,_ICountryID_105,_ICountryID_106,_ICountryID_107,_ICountryID_108,_ICountryID_109,_ICountryID_110,_ICountryID_111,_ICountryID_112,_ICountryID_113,_ICountryID_114,_ICountryID_115,_ICountryID_116,_ICountryID_117,_ICountryID_118,_ICountryID_119,_ICountryID_120,_ICountryID_121,_ICountryID_122,_ICountryID_123,_ICountryID_124,_ICountryID_125,_ICountryID_126,_ICountryID_127,_ICountryID_128,_ICountryID_129,_ICountryID_130,_ICountryID_131,_ICountryID_132,_ICountryID_133,_ICountryID_134,_ICountryID_135,_ICountryID_136,_ICountryID_137,_ICountryID_138,_ICountryID_139,_ICountryID_140,Institutional_Strength,Government_Budget,Currency_Features,diff,notchdiff,yhat_xtreg,diff_xtreg,notchdiff_xtreg,yhat_Reg1,diff_Reg1,notchdiff_Reg1,yhat_Reg2,diff_Reg2,notchdiff_Reg2,yhat_Reg3,diff_Reg3,notchdiff_Reg3,yhat_Reg4,diff_Reg4,notchdiff_Reg4,yhat_Reg5,diff_Reg5,notchdiff_Reg5,yhat_Reg6,diff_Reg6,notchdiff_Reg6
2662,Tajikistan2016,Tajikistan,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5142407897.6,0.1465568887023751,5.781,525.355,524.883,1.0,0.12,8454028.0,4441365880.0,7.451567,23.919765,42.68576,,,525.355,42.68576,,,,,,,,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,Tajikistan2017,Tajikistan,2017,54.47,6.95,795.85,6.9,20.0,34.23,30.04,12.93,2.4,6.1,5.28,7.88,-12.33,18.39,61.08,62.41,-16.22,42.09,33.86,-4.18,-9.94,1.68,127.51,2.97,-27.12,0.0,-8.44,12.48,-7.86,30.39,38.83,1.9,41.92,137.93,35.03,6.89,91.44,83.18,174.65,37.18,605.27,Weakness,Weakness,Weakness,Weakness,Neutral,Weakness,B-,5.0,13.0,Stable,0.0,0.0,13.0,0.0,0.0,-1.6917637586593628,-0.777759850025177,-1.0268584489822388,-1.0931367874145508,-1.1480056047439575,-1.146538496017456,-1.147343824307124,54.4791,6.95267812703396,802.5180053710938,6.872963905334473,4.287965774536133,20.621,20.89897918701172,12.935235977172852,11.418000221252441,6.004580974578857,5.302492618560791,7.83567476272583,-4.882389068603516,17.688297271728516,,42.0846902437258,,-9.93935196577618,-206522955.39903,47470.0,,,,,,42.093,,,,802.518,4.287966,0.0,0.0,0.0,,,,3.0,5166139165.1,0.17243641685635724,5.914,553.887,553.206,1.0,0.12,8663579.0,4798643782.0,8.044325,24.700449,43.69666,,4.9580975,553.887,43.69666,4.9580975,5.041649,0.08355141,0.0,3.9890695,-0.969028,-1.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7240472,-1.1858702,0.2470455,0.041902542,0.0,3.181523,1.8184769,2.0,5.8282914,-0.8282914,-1.0,-5.075972,10.075972,10.0,5.732443,-0.73244286,-1.0,15.484875,-2.4848747,-2.0,-5.075972,18.075972,18.0,15.197329,-2.1973286,-2.0
2664,Tajikistan2018,Tajikistan,2018,61.09,7.15,800.99,7.1,10.0,34.02,36.24,17.52,2.1,6.7,4.72,8.82,-13.19,14.24,58.3,55.37,-4.33,48.9,34.5,2.22,4.55,2.18,102.55,0.88,-21.23,0.0,-5.06,8.29,-4.54,30.56,35.62,1.7,50.87,166.49,39.52,11.35,76.31,79.95,139.68,24.86,1251.7,,,,,,,B-,5.0,13.0,Stable,0.0,0.0,13.0,0.0,0.0,-1.7228151559829712,-0.673443078994751,-1.1148585081100464,-1.06023371219635,-1.3543027639389038,-1.3310505151748657,-1.209450622399648,61.1976,7.15786518825222,806.0415649414062,7.61749267578125,4.991498947143555,24.651,23.26405906677246,15.72120475769043,11.27400016784668,,4.3810343742370605,8.549741744995117,-13.910844802856445,12.483330726623535,,48.82049576024692,,4.549122082627085,-63102921.4607952,,,,,,,50.392,,,,806.04156,4.991499,0.0,0.0,0.0,,,,3.0,6097935014.2,0.21858385434097202,7.31,586.941,586.0,1.0,0.74,8880268.0,5212193380.0,8.618052,26.100475,45.426834,,5.0419025,586.941,45.426834,5.0419025,5.1542125,0.11230993,0.0,4.2321143,-0.8097882,-1.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.859105,-0.5662161,0.3820068,-0.041902542,0.0,3.1690726,1.8309274,2.0,5.994812,-0.994812,-1.0,-5.016062,10.016062,10.0,5.845654,-0.845654,-1.0,15.984437,-2.984437,-3.0,-5.016062,18.016062,18.0,15.536962,-2.5369616,-3.0
2665,Tajikistan2019,Tajikistan,2019,68.84,7.52,825.13,7.3,25.0,39.62,34.59,16.8,2.3,5.4,5.02,9.43,1.08,12.77,54.92,50.95,-5.31,45.24,5.0,-5.03,-11.12,3.97,103.49,3.31,-25.1,0.0,-3.32,5.67,-2.16,31.02,34.34,3.74,49.11,158.33,40.75,8.36,85.55,76.98,149.94,30.43,1247.24,5,6,5,6,4,6,B-,5.0,13.0,Stable,0.0,0.0,13.0,0.0,0.0,-1.6893978118896484,-0.72431880235672,-1.0977039337158203,-1.0485759973526,-1.2826162576675415,-1.4151018857955933,-1.2096191147963207,68.844,7.522947810123259,826.6215209960938,7.300000190734863,4.699464321136475,21.203,,,11.133000373840332,,4.84119987487793,9.151216506958008,0.5924672484397888,11.41353702545166,,45.23949267280134,,-11.120683544055217,-249150592.5477,1330.0,,,,,,,,,,826.6215,4.6994643,0.0,0.0,0.0,,,,3.0,5976519447.1,0.1313274178478464,3.843,625.114,623.855,1.0,,9100837.0,5689060620.0,9.149071,28.09259,47.83936,,,625.114,47.83936,,,,,,,,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,Tajikistan2020,Tajikistan,2020,76.62,7.93,850.75,6.5,8.0,38.83,35.25,16.72,2.3,7.0,4.5,9.9,5.0,12.05,54.92,50.95,-5.31,44.16,4.0,-3.58,-8.1,3.95,104.7,2.0,-23.1,0.0,-3.1,4.7,-1.95,27.2,30.3,4.22,47.22,173.61,41.31,5.91,87.9,81.31,153.89,33.9,1208.81,5,6,5,5,4,5,B-,5.0,13.0,Stable,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,19.598,,,11.017000198364258,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,3.0,,,7.418,669.12,667.475,1.0,,,,,,,,,669.12,,,,,,,,,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Thailand2000,Thailand,2000,,,2064.0,3.0,3.0,25.0,34.0,57.0,5.3,0.3,,,,,,,,,2.3,9.1,,,,5.0,,,-6.5,,-2.4,18.0,24.0,,31.0,,-3.0,,,,,,,,,,,,,BBB-,11.0,31.0,Stable,0.0,0.0,31.0,0.0,0.0,,,,,,,,4789.821,126.66893215950799,2033.255859375,4.572298526763916,3.37469482421875,20.173,30.455102920532227,56.438602447509766,2.9679999351501465,0.28472647070884705,-2.5771703720092773,37.813655853271484,-21.149051666259766,127.71743774414062,,59.45236190440514,8.635969161987305,16.502796451165477,-5756929984.63613,944582549.898973,-7.386,,15.426234245300293,19.54924774169922,6.021007061004639,56.585,366.8101955423049,,62.154782178346366,2033.2559,3.3746948,0.0,0.0,0.0,,,6.021007,,96903100977.3,0.32774711020242653,0.254,,,3.0,0.0,62298571.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Thailand2001,Thailand,2001,,,2176.0,3.9,4.1,21.0,29.0,56.6,3.3,2.5,,,,,,,,,9.4,7.6,,,,4.3,,,-6.3,,-3.0,17.4,23.7,,25.1,,-8.4,,,,,,,,,,,,,BBB-,11.0,31.0,Stable,0.0,0.0,31.0,0.0,0.0,0.4678029417991638,0.4553121030330658,0.21105650067329407,0.4867976903915405,0.5811125636100769,-0.18698793649673462,0.33584897716840106,5069.823,126.392308497749,2007.736328125,4.455676078796387,3.3703930377960205,22.283,30.782135009765625,64.8402099609375,2.3889999389648438,1.5919691324234009,1.3307995796203613,40.1118049621582,-14.661336898803711,105.12174224853516,,68.79244419890412,15.831870079040527,10.711129074037958,-3388964331.1761,900457171.004239,-1.043,,15.47334098815918,13.503912925720215,7.3864240646362305,57.826,373.7137315351014,,67.84780670294691,2007.7363,3.370393,0.0,0.0,0.0,,,7.386424,,79830056193.2,0.20336491910042184,1.655,,,3.0,0.0,62952642.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,Thailand2002,Thailand,2002,,,2010.0,4.3,8.8,23.0,27.0,74.0,3.5,3.0,,,,,,,,,5.0,3.8,,,,3.7,,,-3.4,,-0.7,17.0,20.0,,23.0,,16.0,,,,44.0,,,,,,,,,BBB-,11.0,31.0,Positive,1.0,0.0,32.0,1.0,0.0,,,,,,,,5345.013,120.296746256631,1893.268310546875,3.4442436695098877,2.489311456680298,23.112,28.225688934326172,63.25054931640625,2.5999999046325684,1.6269088983535767,1.9177058935165405,44.43190002441406,-6.286341667175293,93.07844543457031,,67.34513970658087,-0.020392511039972305,6.2963160060986345,-4639467176.90992,351522976.304754,-0.649,,16.771718978881836,15.74342155456543,7.078005790710449,57.469,342.65420302094424,,62.71688443925181,1893.2683,2.4893115,0.0,0.0,0.0,,,7.078006,,67296708658.9,0.16163087660718964,1.581,,,3.0,0.0,63539196.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,Thailand2003,Thailand,2003,,,1840.0,3.6,4.1,25.0,30.0,,3.1,0.8,,,,,,,,68.0,-1.1,5.2,7.7,,,3.4,,,-3.4,,-1.7,17.0,21.0,,39.0,,30.0,,11.0,,18.0,,,,,,,,,BBB,12.0,34.0,Positive,1.0,0.0,35.0,3.0,1.0,0.32151663303375244,0.5088668465614319,0.309691846370697,0.17758247256278992,0.3843652904033661,-0.3120250403881073,0.23166634142398834,5769.578,134.300851255002,2096.18798828125,6.1488800048828125,5.270962715148926,22.744,28.10387420654297,60.645751953125,1.8200000524520874,0.6973089575767517,1.6903793811798096,42.9600830078125,9.356124877929688,96.86939239501953,,63.917950376254076,5.887283802032471,5.421804859407079,-3170876704.55484,538954637.727765,-5.215,,16.197782516479492,20.191455841064453,7.639021396636963,54.902,338.94763029533925,,51.99514707656914,2096.188,5.2709627,0.0,0.0,0.0,,,7.6390214,,62922110903.3,0.13377486229245514,0.725,,,3.0,0.0,64069087.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,Thailand2004,Thailand,2004,,,1971.0,5.7,8.6,25.0,31.0,,2.8,1.4,,,,,,,,81.0,-0.7,4.8,5.9,,,1.7,,,-1.2,,0.2,18.0,20.0,,41.0,,32.0,,23.0,,-13.0,,,,,,,,,BBB+,13.0,37.0,Stable,0.0,0.0,37.0,2.0,1.0,0.21824109554290771,-0.14315323531627655,0.3663059175014496,0.3838208019733429,0.16213129460811615,-0.17306095361709595,0.13571415344874063,6317.302,152.280653543725,2359.116455078125,7.189330101013184,6.390964508056641,23.829,27.973796844482422,61.522560119628906,1.5399999618530273,1.8043498992919922,2.1494503021240234,41.484615325927734,5.382986068725586,94.1345443725586,,64.5896232468758,9.133828163146973,4.851496348712906,-4609377096.03489,1786452799.49058,1.897,,18.309268951416016,14.854369163513184,5.832411289215088,47.501,259.4369012003963,,55.49016726315337,2359.1165,6.3909645,0.0,0.0,0.0,,,5.8324113,,58452984709.5,0.11279717935983313,1.812,,,3.0,0.0,64549866.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,Thailand2005,Thailand,2005,,,2551.0,5.8,12.0,27.0,32.0,,2.2,2.5,,,,,,,,37.0,4.9,8.3,22.5,,,1.4,,,1.0,,2.6,26.0,25.0,,34.0,,28.0,,17.0,,25.0,,,,,,,,,BBB+,13.0,37.0,Stable,0.0,0.0,37.0,0.0,0.0,0.1265832930803299,-0.716435432434082,0.3153661787509918,0.22640427947044373,0.10635969787836075,-0.2252420336008072,-0.027827336142460506,6954.271,172.895476152592,2660.122802734375,6.289288520812988,5.560854911804199,25.681,27.899398803710938,65.97196197509766,1.5099999904632568,2.7591493129730225,3.569164276123047,40.222415924072266,9.484724044799805,95.14221954345703,,69.25698412274485,14.631080627441406,2.304425090727964,-5783594586.61601,1319155852.75306,0.852,,18.303983688354492,15.491583824157715,6.674628734588623,46.266,252.7646483286353,,42.56327156345038,2660.1228,5.560855,0.0,0.0,0.0,,,6.6746287,,58416708560.4,0.08460121435592413,2.761,,,3.0,0.0,64995299.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,Thailand2006,Thailand,2006,,,2728.0,4.1,4.3,27.0,26.0,,2.1,4.8,,,,,,,,21.0,5.5,-1.2,-5.9,,,2.4,,,0.7,,2.0,26.0,25.0,,29.0,,25.0,,89.0,,52.0,,,,,,,,,BBB+,13.0,37.0,Stable,0.0,0.0,37.0,0.0,0.0,-0.09829578548669815,-0.8693400025367737,0.39629700779914856,0.4709561765193939,0.04583645239472389,-0.19059719145298004,-0.04085722379386425,7614.409,189.318499954003,2894.06201171875,4.187834739685059,3.517486810684204,30.421,28.24090576171875,68.4027328491211,1.350000023841858,4.540369033813477,5.091496467590332,40.220130920410156,7.066657066345215,93.82809448242188,,72.11006849999787,7.759716510772705,-5.597640452483459,-7664201699.20001,6250383026.5,1.225,,19.65773582458496,15.314985275268555,6.059916973114014,45.462,231.26773299671126,,39.43452021239737,2894.062,3.5174868,0.0,0.0,0.0,,,6.059917,,58466721297.5,0.04472144787522358,4.519,,,3.0,0.0,65416189.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,Thailand2007,Thailand,2007,,,2956.0,4.5,7.8,29.0,27.0,,2.0,,,,,,,,,15.7,7.0,0.8,5.3,,,,,,0.5,,1.7,26.0,,,27.0,,22.0,,66.0,,148.0,,,,,,,,,BBB+,13.0,37.0,Stable,0.0,0.0,37.0,0.0,0.0,-0.7391939759254456,-1.1304067373275757,0.4517170786857605,0.243027001619339,-0.055772729218006134,-0.38426414132118225,-0.26914891724785167,8400.655,221.758486880313,3369.5478515625,4.967916965484619,4.335762023925781,27.012,30.44520378112793,68.67525482177734,1.2200000286102295,4.637474536895752,5.104272365570068,37.88198471069336,4.089113235473633,88.90571594238281,,72.69497653409154,10.787677764892578,1.435871878738969,-7876711485.99999,5410245254.5,1.925,,18.74484634399414,15.064876556396484,7.153532981872559,39.177,209.0014464831947,,34.21220863702528,3369.5479,4.335762,0.0,0.0,0.0,,,7.153533,,62493469252.2,0.08886028412658115,4.664,,,3.0,0.0,65812536.0,,,,,,,,,,,,,,,,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
